comment_text,toxic,toxicity_score,language
देखें लाइव - राज्यों की ज़रूरतों की अनदेखी कर भारत आगे नहीं बढ़ सकता : रांची में नरेंद्र मोदी - http://t.co/eLmK8LUtec,0,0.0,hi
mera gujrat to waise b fix and done hai.,0,0.0,en
chal bhai tu ishi se satisfied ho ja,0,0.0,en
"अब तो हर चुनाव में हमारा बटन वहीं दबेगा जहां से हमारे राष्ट्र की शान और विश्व के गौरव मोदी जी और योगी जी की सुगंध आती हो, क्योंकि सिर्फ इन्ही में ये माद्दा है जो हमें जिहादियो ,गद्दारो और भ्रस्टाचारियो से मुक्ति दिला सकें!      इसलिये अब तो सिर्फ मोदी मोदी मोदी मोदी मोदी!योगी योगी योगी योगी👍👍👍👍👍          जय श्री कृष्णा!💐💐💐💐💐💐",0,0.0,hi
We proud of you but sir koi nahi  manega k apka koi neta black money wala nahi he kyo inka koi case samne nahi aa raha ya kisi bhi party ka koi neta nahi pakda ja raha sabse jyada black money too inke pass he is desh ka bacha bhi janta he pl do something.,0,0.0,en
बड़े पैमाने पर हमारे प्रधानमंत्री द्वारा लिए गए निर्णय। यह वास्तव में बहुत अच्छा है ....! भारत आगामी वर्षों मै मजबूत अर्थव्यवस्था के साथ विश्व मै झण्डे ग|रेग|                          God bless #modi .............................................. Great !!!!>>>भारत<<<!!!!,0,0.0,hi
sare jaha se acha hindusta hamara,0,0.0,es
Salman k shiva or koi nhi dene bala super star,0,0.0,es
"जरुरत क्या है,अम्मा यार और भी गम है जमाने मे.........",0,0.0,hi
Kutto ka .maloom nhi naag ka suna tha,0,0.0,en
Dur ke dol suhavne lgte h,0,0.0,other
Companies p b najar rakho respected modi ji bahut jyada locha kr rhe h preshan kr rakha h workers ko plz help them plz,0,0.0,en
Bade Bhai tumhari vajah se istemal kar pa rahe hain mobile,0,0.0,de
मे आप कहना चाहता हु कि पार्टी कोई भी हो लेकिन हमारे देश के जवान मारे जा रहे उस का किया होगा मोदी जी कहना चाहता हु कि आप कुछ करो कश्मिर मे पथर बाजी हो रहे वो सब रोको,0,0.0,hi
aise nahi keh sakte hai jis din desh ki mahila ager badal jaye to desh ka konoon kiya hai pura desh badel jayega,0,0.0,de
योगी आदित्यानाथ से दिल्ली बीजेपी ने 2 दिन 19 और 20 अप्रैल को दो जनसभाएं करने का आग्रह किया है. योगी आदित्यनाथ का नाम बीजेपी के स्टार प्रचारकों की लिस्ट में है. अभी तक योगी ने… #Delhi,0,0.0,hi
Ye hai delhi meri jaan,0,0.0,other
"+91-9887795251)(Baba Umed ji)(प्रेम-विवाह }}{{ मनचाहा प्यार }}{{ काम-कारोबार }}{{ पति - पत्नी में अनबन }} लव मैरिज ,वशीकरण, सौतन दुश्मन छुटकारा ,पति पत्नी अनबन गृहक्लेश ,कर्जा मुक्ति , ,निःसंतान, एक बार फ़ोन जरूर कर Call Now +91-9887795251",0,0.0,hi
Prakashstl me investment liya hi 2229 shear 1.35 ki karidari,0,0.0,en
Modi ji me aapko batadu muje tumhari ye baat bahut pasand aayi...😄,0,0.0,other
Retweeted NDTV Videos (@ndtvvideos):  डीडीए हाउसिंग स्कीम : अब लकी ड्रा का इंतजार - http://t.co/H5gnLTRZXj,0,0.0,hi
"Ravish, Cash jitne khatarnaak to nahi hi honge.",0,0.0,en
"Agar har message aur sarkari kadam.ko aise hi routine karyavahi man kar dhyan nahi denge toh mushkil hai, apni sarkar se judiye. Sirf election k waqt nahi, har waqt",0,0.0,other
"भाऊ मी केजरीवाल चा फॅन नाही आहे , मी सत्याचा फॅन आहे। सत्य जिकडे तिकडे मी।",0,0.0,hi
108 run se south africa jeet gayi.,0,0.0,en
INKO BJP CONGRESS SE KOI DIKKAT NHI AB   Ye bhi wahi dekhte hai Jo media dikhta h,0,0.0,other
ha ha sahibat panchal ji,0,0.0,fr
अच्छे  दिन  है   ।। जय   हो    यही  राम  राज्य  है  भाई,0,0.0,hi
#Virat bhai ko dimag garam nahi karna chahiye.. Eden k suppoters agar dimag garam kar leta to... #Dada and #police ko bulana par ta santi banane ke liye,0,0.0,hinglish
Jab tak jati vadi se vote mangte rahenge tab tak  Or ha dalit ki kisi ko padi hui nahi hai ek vote ke liye,0,0.0,de
"नोटबंदी को जनता का व्यापक समर्थन, बीजेपी के अलावा जनता भी नही बोल रही है ।",0,0.0,hi
सेवा निस्वार्थ भाव से की जाती है || और मोदी जी हर पल दूसरों के लिये ही काम करते हैं यही है सच्ची सेवा|| 🙏जय श्री राम 🙏,0,0.0,hi
Pottappasanga  vera yaru pakistanis than,0,0.0,other
"कुछ तो बात है मेरे देश की मिट्टी में ग़ालिब,  सरहदें कूद के आते हैं  आतंकी भी  यहाँ दफ़न होने के लिए!",0,0.0,hi
Mai. Bhi iss channel ko mobile phone pe dekhna chahta hoon..any link,0,0.0,en
"Exit polls ko bhul jao, 24 hrs bache hain, sach samne hoga apke",0,0.0,en
Long term program chal raha hai ....... Sena toda  aur care Se kaam kare,0,0.0,other
#BreakingNews दिल्ली विधानसभा ने बहुप्रतीक्षित जनलोकपाल बिल पास किया,0,0.0,hi
Aaj tak Allahabad bhi aa lo,0,0.0,other
अगर ऐसा है तो अपनी बात पर अडिग रहियेगा.बहुत सम्मान होगा.,0,0.0,hi
Sultan Abu Rohan Zulfiqar Ahmed  Madad agai india ki jandal ki trf say,0,0.0,other
"( पंडित पुरूषोत्तम आचार्य जी )+91-7410969065 स्पेस्लिस्ट- लव मैरिज ,वशीकरण, सौतन दुस्मन छुटकारा ,पति पत्नी अनबन  नंबर ,, एक बार फ़ोन जरूर कर( धन्यबाद ) whatsapp+91-7728891693",0,0.0,hi
Ved k name bataye kaha likha h,0,0.0,en
Mera sathi yaha koi nahi hai galatfaimi me mat reh ..mai akela he hu ....dkha jaye to vaag to tere gaye hai ....waise v ye baat hum dono k bich ki hai ...kaun kaha kya fir karta hai karne de,0,0.0,en
Gaytri mantr jap raha hai ye to hai na #Bhakt,0,0.0,other
Omg kati mota hun k kha rw Ati mota ko,0,0.0,other
Modi ji lage hain....apna etihas banane me.........desh ki janta chal pari hai.....Unhe etihas banane me.........,0,0.0,other
aysa checking ka kam to pure desh me hona chahiye,0,0.0,other
"शिकायत ""मौत"" से नहीं ... ""अपनों"" से थी मुझे....!!!  जरा सी आँख बंद क्या हुई .... वो कब्र खोदने लगे...!!!",0,0.0,hi
बेहतरीन जानकारी दी आपने रवीश सर,0,0.0,hi
In loog ke ghar ka koi banda bhoka nahi so raha hai is liye ye loog right pm likh rahe hai,0,0.0,other
डब्ल्यूएमए द्वारा जारी किए गए बयान में कहा गया है कि डॉ केतन देसाई ने शुक्रवार को एसोसिएशन के अध्यक्ष के रूप में ताइवान में हुई उसकी वार्षिक बैठक के दौरान उद्घाटन भाषण दिया. #KetanDesai,0,0.0,hi
बस ऐक आप ही हो  जो चुपचाप काम करते हो,0,0.0,hi
